anime_id,title,type,score,scored_by,status,source,members,favorites,rating,start_year,genres,themes,demographics,main_picture,trailer_url,title_english,watching,completed,on_hold,dropped,plan_to_watch,total
11597,Nisemonogatari,tv,8.15,404343,finished_airing,light_novel,681833,3790,r,2012,"['Comedy', 'Ecchi', 'Mystery', 'Supernatural']",[],[],https://cdn.myanimelist.net/images/anime/1044/103654l.jpg,https://www.youtube.com/watch?v=NnInguACMbw,Nisemonogatari,25213,514602,12419,7118,134560,693912
2236,Toki wo Kakeru Shoujo,movie,8.13,425124,finished_airing,novel,730064,5553,g,2006,"['Drama', 'Romance', 'Sci-Fi']","['School', 'Time Travel']",[],https://cdn.myanimelist.net/images/anime/1/2432l.jpg,https://www.youtube.com/watch?v=eWnTeKEsDlU,The Girl Who Leapt Through Time,11790,553529,4227,2021,172639,744206
38680,Fruits Basket 1st Season,tv,8.22,324547,finished_airing,manga,684914,13232,pg_13,2019,"['Drama', 'Fantasy', 'Romance']",['Love Polygon'],['Shoujo'],https://cdn.myanimelist.net/images/anime/1447/99827l.jpg,https://www.youtube.com/watch?v=g5MDFMukmUI,Fruits Basket 2019 1st Season,72952,396114,33146,27418,189578,719208
10162,Usagi Drop,tv,8.38,227636,finished_airing,manga,457521,5891,pg_13,2011,['Slice of Life'],"['Childcare', 'Iyashikei']",['Josei'],https://cdn.myanimelist.net/images/anime/2/29665l.jpg,https://www.youtube.com/watch?v=PlWk-96JHz4,Bunny Drop,17095,282347,10254,6805,150608,467109
512,Majo no Takkyuubin,movie,8.21,326016,finished_airing,novel,500994,4675,g,1989,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",[],[],https://cdn.myanimelist.net/images/anime/10/75916l.jpg,https://www.youtube.com/watch?v=4bG17OYs-GA,Kiki's Delivery Service,5653,445851,2054,741,65103,519402
13125,Shinsekai yori,tv,8.3,260666,finished_airing,novel,722097,21245,r,2012,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Supernatural']",['Psychological'],[],https://cdn.myanimelist.net/images/anime/12/36775l.jpg,https://www.youtube.com/watch?v=oYWBoSDpwdQ,From the New World,50331,291407,34791,32098,327802,736429
35839,Sora yori mo Tooi Basho,tv,8.53,193075,finished_airing,original,444585,12800,pg_13,2018,"['Adventure', 'Comedy', 'Drama']",[],[],https://cdn.myanimelist.net/images/anime/6/89879l.jpg,https://www.youtube.com/watch?v=jFgvK5BzGck,A Place Further Than The Universe,32444,222173,15011,9583,179218,458429
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,movie,8.46,203795,finished_airing,original,341803,7858,pg_13,2013,"['Drama', 'Mystery', 'Suspense']","['Mahou Shoujo', 'Psychological']",[],https://cdn.myanimelist.net/images/anime/5/54231l.jpg,https://www.youtube.com/watch?v=aic9EjX2A8Y,Puella Magi Madoka Magica the Movie: Rebellion,5562,266716,2431,1336,74049,350094
10863,Steins;Gate: Oukoubakko no Poriomania,special,8.3,255948,finished_airing,visual_novel,403348,771,pg_13,2012,"['Comedy', 'Sci-Fi']",['Time Travel'],[],https://cdn.myanimelist.net/images/anime/1805/123188l.jpg,https://www.youtube.com/watch?v=aEPMFgHTVN0,Steins;Gate: Egoistic Poriomania,4841,349892,1774,873,54416,411796
33049,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,movie,8.52,189605,finished_airing,visual_novel,329030,3242,r,2019,"['Action', 'Fantasy', 'Supernatural']",[],[],https://cdn.myanimelist.net/images/anime/1974/98158l.jpg,https://www.youtube.com/watch?v=NhJQDAIwQVc,Fate/stay night: Heaven's Feel - II. Lost Butterfly,6993,247884,1996,1019,85639,343531
513,Tenkuu no Shiro Laputa,movie,8.27,268969,finished_airing,original,426733,3680,pg,1986,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",[],[],https://cdn.myanimelist.net/images/anime/5/37799l.jpg,https://www.youtube.com/watch?v=8ykEy-yPBFc,Castle in the Sky,5170,364733,2055,879,67610,440447
7791,K-On!!,tv,8.17,350149,finished_airing,4_koma_manga,628794,13710,pg_13,2010,['Comedy'],"['CGDCT', 'Music', 'School']",[],https://cdn.myanimelist.net/images/anime/12/76121l.jpg,https://www.youtube.com/watch?v=BfoUo18iw74,K-ON! Season 2,36917,434225,26797,18915,126986,643840
41457,86,tv,8.25,276188,finished_airing,light_novel,552690,12529,r,2021,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military']",[],https://cdn.myanimelist.net/images/anime/1987/117507l.jpg,https://www.youtube.com/watch?v=WVegRUOgkPM,86 Eighty Six,60235,347219,15298,14914,166465,604131
12365,Bakuman. 3rd Season,tv,8.54,182000,finished_airing,manga,308471,2872,pg_13,2012,"['Comedy', 'Drama', 'Romance']",['Otaku Culture'],['Shounen'],https://cdn.myanimelist.net/images/anime/6/41845l.jpg,,Bakuman Season 3,9770,232539,5416,3263,62870,313858
40052,Great Pretender,tv,8.26,264717,finished_airing,original,546178,8687,r,2020,"['Action', 'Adventure', 'Mystery']",[],[],https://cdn.myanimelist.net/images/anime/1418/107954l.jpg,https://www.youtube.com/watch?v=dr5yBBAR9Tg,,62292,301028,29661,18610,164019,575610
39247,Kobayashi-san Chi no Maid Dragon S,tv,8.36,214601,finished_airing,manga,456627,5588,pg_13,2021,"['Fantasy', 'Slice of Life']",[],[],https://cdn.myanimelist.net/images/anime/1252/115539l.jpg,https://www.youtube.com/watch?v=Sro80JOeFNw,Miss Kobayashi's Dragon Maid S,51625,268826,9696,5782,145194,481123
48569,86 Part 2,tv,8.71,165939,finished_airing,light_novel,327495,9444,r,2021,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military']",[],https://cdn.myanimelist.net/images/anime/1321/117508l.jpg,https://www.youtube.com/watch?v=Oo8ICn48l6E,86 Eighty-Six Part 2,52795,211950,9183,5309,89875,369112
46095,Vivy: Fluorite Eye's Song,tv,8.44,194817,finished_airing,original,432926,9021,r,2021,"['Action', 'Sci-Fi', 'Suspense']","['Music', 'Time Travel']",[],https://cdn.myanimelist.net/images/anime/1637/115052l.jpg,https://www.youtube.com/watch?v=t3IHpQZHPFY,Vivy -Fluorite Eye's Song-,53734,221259,15039,11086,156161,457279
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,movie,8.41,199751,finished_airing,light_novel,343553,1279,pg_13,2019,"['Drama', 'Fantasy', 'Slice of Life']",[],[],https://cdn.myanimelist.net/images/anime/1667/112943l.jpg,https://www.youtube.com/watch?v=lWRXk7nOhsE,Violet Evergarden: Eternity and the Auto Memory Doll,6605,273060,2364,905,80286,363220
36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,movie,8.66,166476,finished_airing,web_manga,345093,2806,r,2020,"['Adventure', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",[],[],https://cdn.myanimelist.net/images/anime/1502/110723l.jpg,https://www.youtube.com/watch?v=NNwD_Hx1GHY,Made in Abyss: Dawn of the Deep Soul,7198,244931,1759,637,129387,383912
572,Kaze no Tani no Nausicaä,movie,8.36,209457,finished_airing,manga,333422,4520,pg_13,1984,"['Adventure', 'Fantasy']",[],[],https://cdn.myanimelist.net/images/anime/10/75914l.jpg,https://www.youtube.com/watch?v=6zhLBe319KE,Nausicaä of the Valley of the Wind,4124,274852,1928,1019,61015,342938
46102,Odd Taxi,tv,8.73,157433,finished_airing,original,321729,6644,pg_13,2021,['Mystery'],['Anthropomorphic'],[],https://cdn.myanimelist.net/images/anime/1981/113348l.jpg,https://www.youtube.com/watch?v=rS228HesD9g,Odd Taxi,31229,188436,9129,5722,116143,350659
15417,Gintama': Enchousen,tv,9.04,147163,finished_airing,manga,285935,2813,pg_13,2012,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1452/123686l.jpg,,Gintama: Enchousen,9900,190721,3482,2601,89576,296280
22135,Ping Pong the Animation,tv,8.62,162675,finished_airing,manga,347071,14149,pg_13,2014,"['Drama', 'Sports']",[],['Seinen'],https://cdn.myanimelist.net/images/anime/10/58041l.jpg,https://www.youtube.com/watch?v=ItlDaDfLBn8,Ping Pong the Animation,15097,190578,9221,7180,136173,358249
7674,Bakuman.,tv,8.2,278617,finished_airing,manga,576027,9111,pg_13,2010,"['Comedy', 'Drama', 'Romance']",['Otaku Culture'],['Shounen'],https://cdn.myanimelist.net/images/anime/6/26138l.jpg,https://www.youtube.com/watch?v=KB7QDax8PtY,Bakuman.,30298,338129,23613,19764,175323,587127
10030,Bakuman. 2nd Season,tv,8.36,199500,finished_airing,manga,330455,1327,pg_13,2011,"['Comedy', 'Drama', 'Romance']",['Otaku Culture'],['Shounen'],https://cdn.myanimelist.net/images/anime/3/34923l.jpg,,Bakuman Season 2,10933,255238,7260,4408,58362,336201
5,Cowboy Bebop: Tengoku no Tobira,movie,8.38,194574,finished_airing,original,337836,1317,r,2001,"['Action', 'Sci-Fi']","['Adult Cast', 'Space']",[],https://cdn.myanimelist.net/images/anime/1439/93480l.jpg,https://www.youtube.com/watch?v=hc7IxJ93jtM,Cowboy Bebop: The Movie,5918,258240,2619,1041,79543,347361
39783,5-toubun no Hanayome ∬,tv,8.12,345131,finished_airing,manga,580112,10723,pg_13,2021,"['Comedy', 'Romance']","['Harem', 'School']",['Shounen'],https://cdn.myanimelist.net/images/anime/1775/109514l.jpg,https://www.youtube.com/watch?v=4wKoRlSSuoo,The Quintessential Quintuplets 2,48813,432298,9123,7532,115014,612780
38003,Bungou Stray Dogs 3rd Season,tv,8.21,263238,finished_airing,manga,505340,4329,r,2019,"['Action', 'Mystery', 'Supernatural']",['Super Power'],['Seinen'],https://cdn.myanimelist.net/images/anime/1037/100463l.jpg,https://www.youtube.com/watch?v=Bro64355Kws,Bungo Stray Dogs 3,28302,363970,11020,5020,122859,531171
45,Rurouni Kenshin: Meiji Kenkaku Romantan,tv,8.29,221570,finished_airing,manga,453834,9565,pg_13,1996,"['Action', 'Adventure', 'Comedy', 'Romance']","['Historical', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1346/119505l.jpg,,Rurouni Kenshin,35544,250340,35315,21715,120578,463492
1519,Black Lagoon: The Second Barrage,tv,8.18,286165,finished_airing,manga,463313,2797,r,2006,['Action'],"['Adult Cast', 'Organized Crime']",['Seinen'],https://cdn.myanimelist.net/images/anime/3/83748l.jpg,https://www.youtube.com/watch?v=-KgtNdG_zfE,Black Lagoon: The Second Barrage,12499,376082,7320,3736,77543,477180
2025,Darker than Black: Kuro no Keiyakusha,tv,8.07,414168,finished_airing,original,871373,15946,r,2007,"['Action', 'Mystery', 'Sci-Fi']",['Super Power'],[],https://cdn.myanimelist.net/images/anime/5/19570l.jpg,,Darker than Black,45745,511348,37434,26610,266231,887368
6594,Katanagatari,tv,8.33,200917,finished_airing,light_novel,521053,10398,r,2010,"['Action', 'Adventure', 'Romance']","['Historical', 'Martial Arts']",[],https://cdn.myanimelist.net/images/anime/1112/119225l.jpg,https://www.youtube.com/watch?v=im70BI_Y3Vo,Katanagatari,38605,235449,26390,16005,214478,530927
34240,Shelter (Music),music,8.31,208155,finished_airing,music,308593,2407,g,2016,['Sci-Fi'],['Music'],[],https://cdn.myanimelist.net/images/anime/5/82388l.jpg,,Shelter,4360,277203,669,551,30788,313571
33050,Fate/stay night Movie: Heaven's Feel - III. Spring Song,movie,8.71,143421,finished_airing,visual_novel,281841,6950,r,2020,"['Action', 'Fantasy', 'Supernatural']",[],[],https://cdn.myanimelist.net/images/anime/1142/112957l.jpg,https://www.youtube.com/watch?v=zfjbLLxdZOU,Fate/stay night: Heaven's Feel - III. Spring Song,6896,187928,1903,837,101389,298953
28805,Bakemono no Ko,movie,8.27,205976,finished_airing,original,382993,2982,pg_13,2015,"['Adventure', 'Supernatural']","['Anthropomorphic', 'Isekai']",[],https://cdn.myanimelist.net/images/anime/11/73540l.jpg,https://www.youtube.com/watch?v=PkNtujKPZtE,The Boy and the Beast,8510,268697,2565,924,112421,393117
5258,Hajime no Ippo: New Challenger,tv,8.66,145100,finished_airing,manga,245737,1587,pg_13,2009,['Sports'],['Combat Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/8/56617l.jpg,,Fighting Spirit: New Challenger,9229,193941,3431,1924,45024,253549
35557,Houseki no Kuni (TV),tv,8.4,170361,finished_airing,manga,397100,11473,pg_13,2017,"['Action', 'Drama', 'Fantasy', 'Mystery']",['Anthropomorphic'],['Seinen'],https://cdn.myanimelist.net/images/anime/3/88293l.jpg,https://www.youtube.com/watch?v=jL3vytC1140,Land of the Lustrous,22853,208111,9939,9070,162512,412485
9617,K-On! Movie,movie,8.35,175636,finished_airing,4_koma_manga,297634,2507,pg_13,2011,"['Comedy', 'Slice of Life']","['CGDCT', 'Music']",[],https://cdn.myanimelist.net/images/anime/5/76233l.jpg,https://www.youtube.com/watch?v=f-_BPUz-Rxs,K-ON! The Movie,4496,232954,2080,1084,64758,305372
1889,Higurashi no Naku Koro ni Kai,tv,8.19,237047,finished_airing,visual_novel,446607,6981,r,2007,"['Mystery', 'Supernatural', 'Suspense']","['Gore', 'Psychological']",[],https://cdn.myanimelist.net/images/anime/12/14114l.jpg,https://www.youtube.com/watch?v=ZyE7CjLgNSk,When They Cry: Kai,18969,298901,14009,11268,111617,454764
35062,Mahoutsukai no Yome,tv,8.07,333366,finished_airing,manga,794109,10181,pg_13,2017,"['Fantasy', 'Slice of Life']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/3/88476l.jpg,https://www.youtube.com/watch?v=w_ssCX3l9H8,The Ancient Magus' Bride,110963,372996,53560,42338,239946,819803
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,movie,8.41,160241,finished_airing,original,364527,6361,pg_13,2018,"['Drama', 'Fantasy']",[],[],https://cdn.myanimelist.net/images/anime/11/89556l.jpg,https://www.youtube.com/watch?v=fi1gmq0CwcA,Maquia: When the Promised Flower Blooms,12605,200148,3703,1335,161982,379773
467,Koukaku Kidoutai: Stand Alone Complex,tv,8.43,155344,finished_airing,manga,368540,8135,r,2002,"['Action', 'Sci-Fi']","['Adult Cast', 'Detective', 'Mecha', 'Military']",['Seinen'],https://cdn.myanimelist.net/images/anime/11/50857l.jpg,https://www.youtube.com/watch?v=SY6PNTzQb1A,Ghost in the Shell: Stand Alone Complex,19977,189953,17763,9366,138347,375406
40787,Josee to Tora to Sakana-tachi,movie,8.45,152018,finished_airing,novel,308418,4953,pg_13,2020,"['Drama', 'Romance', 'Slice of Life']",['Visual Arts'],[],https://cdn.myanimelist.net/images/anime/1714/108892l.jpg,https://www.youtube.com/watch?v=sw07I2OH4Ho,"Josee, the Tiger and the Fish",10057,201892,2438,592,121796,336775
34096,Gintama.,tv,8.99,127618,finished_airing,manga,272653,2526,pg_13,2017,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/3/83528l.jpg,https://www.youtube.com/watch?v=LOdAAEJiebM,Gintama Season 5,14399,163540,4449,3088,97892,283368
1604,Katekyo Hitman Reborn!,tv,8.14,247977,finished_airing,manga,522968,15450,pg_13,2006,"['Action', 'Comedy']","['Organized Crime', 'Super Power']",['Shounen'],https://cdn.myanimelist.net/images/anime/13/80000l.jpg,https://www.youtube.com/watch?v=XfSpJErxZlE,Reborn!,51391,265072,40195,40084,134897,531639
34798,Yuru Camp△,tv,8.27,185699,finished_airing,manga,422367,9436,pg_13,2018,['Slice of Life'],"['CGDCT', 'Iyashikei']",[],https://cdn.myanimelist.net/images/anime/4/89877l.jpg,https://www.youtube.com/watch?v=vpH42sJ8t9c,Laid-Back Camp,35386,219496,16160,10870,156623,438535
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,movie,8.19,215752,finished_airing,visual_novel,395181,2365,r,2017,"['Action', 'Fantasy', 'Supernatural']",[],[],https://cdn.myanimelist.net/images/anime/1274/102213l.jpg,https://www.youtube.com/watch?v=AMr5pXzpvP0,Fate/stay night: Heaven's Feel - I. Presage Flower,7936,281131,2437,1105,117217,409826
4081,Natsume Yuujinchou,tv,8.32,171059,finished_airing,manga,487471,14448,pg_13,2008,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/1681/108439l.jpg,https://www.youtube.com/watch?v=mea4xITAo_4,Natsume's Book of Friends,30843,210816,20618,11435,225621,499333
14713,Kamisama Hajimemashita,tv,8.08,298722,finished_airing,manga,576283,12970,pg_13,2012,"['Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Mythology'],['Shoujo'],https://cdn.myanimelist.net/images/anime/3/85429l.jpg,https://www.youtube.com/watch?v=1XfNOoTrGZQ,Kamisama Kiss,24642,412407,12035,11464,133586,594134
6114,Rainbow: Nisha Rokubou no Shichinin,tv,8.49,145230,finished_airing,manga,362005,8004,r,2010,"['Drama', 'Suspense']","['Delinquents', 'Historical']",['Seinen'],https://cdn.myanimelist.net/images/anime/9/72697l.jpg,,Rainbow,24761,162412,18894,14582,149549,370198
6675,Redline,movie,8.28,180957,finished_airing,original,331373,4911,r+,2009,"['Action', 'Sci-Fi']","['Adult Cast', 'Racing']",[],https://cdn.myanimelist.net/images/anime/12/28553l.jpg,https://www.youtube.com/watch?v=RB-2Hjj_eEg,Redline,6983,229476,2188,1067,103435,343149
36296,Hinamatsuri (TV),tv,8.16,226454,finished_airing,manga,453473,4076,pg_13,2018,"['Comedy', 'Supernatural']","['Childcare', 'Organized Crime']",['Seinen'],https://cdn.myanimelist.net/images/anime/1580/93526l.jpg,https://www.youtube.com/watch?v=1oTxGJcx04Q,Hinamatsuri,32237,277670,12465,10490,134465,467327
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,ova,8.71,130103,finished_airing,manga,259050,5961,r,1999,"['Action', 'Drama', 'Romance']","['Adult Cast', 'Historical', 'Martial Arts', 'Samurai']",['Shounen'],https://cdn.myanimelist.net/images/anime/1391/120839l.jpg,,Samurai X: Trust and Betrayal,7843,169421,3603,2151,80063,263081
35466,ReLIFE: Kanketsu-hen,special,8.21,201649,finished_airing,web_manga,336293,1582,pg_13,2018,"['Romance', 'Slice of Life']",['School'],[],https://cdn.myanimelist.net/images/anime/1566/91061l.jpg,https://www.youtube.com/watch?v=fM3xoYACtGE,ReLIFE: Final Arc,8527,272152,2826,2066,63498,349069
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",special,8.32,167225,finished_airing,light_novel,280592,753,pg_13,2018,"['Drama', 'Fantasy', 'Slice of Life']",[],[],https://cdn.myanimelist.net/images/anime/9/89993l.jpg,https://www.youtube.com/watch?v=T6TqdAkREJk,"Violet Evergarden: The Day You Understand ""I Love You"" Will Surely Come",4023,235890,1317,546,51675,293451
48561,Jujutsu Kaisen 0 Movie,movie,8.52,137493,finished_airing,manga,439973,6902,r,2021,"['Action', 'Fantasy']",['School'],['Shounen'],https://cdn.myanimelist.net/images/anime/1121/119044l.jpg,https://www.youtube.com/watch?v=e8nij7jRB6M,Jujutsu Kaisen 0,9395,340691,2343,328,220924,573681
36946,Dragon Ball Super: Broly,movie,8.14,226802,finished_airing,manga,325107,2390,pg_13,2018,"['Action', 'Adventure', 'Fantasy']","['Martial Arts', 'Super Power']",['Shounen'],https://cdn.myanimelist.net/images/anime/1575/93498l.jpg,https://www.youtube.com/watch?v=YtxrwoAzDuM,Dragon Ball Super: Broly,5286,309832,667,563,28969,345317
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,movie,8.93,122153,finished_airing,manga,212854,2013,pg_13,2013,"['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai', 'Time Travel']",['Shounen'],https://cdn.myanimelist.net/images/anime/10/51723l.jpg,https://www.youtube.com/watch?v=UhJM5rVqaF8,,4776,156878,1617,1555,55049,219875
48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,ona,8.35,155921,finished_airing,manga,352106,6465,r,2021,"['Action', 'Adventure']",[],['Shounen'],https://cdn.myanimelist.net/images/anime/1896/119844l.jpg,https://www.youtube.com/watch?v=LdSVWTEibF0,JoJo's Bizarre Adventure: Stone Ocean,82841,184425,12375,2065,109964,391670
7785,Yojouhan Shinwa Taikei,tv,8.57,129643,finished_airing,novel,396956,16621,r,2010,"['Comedy', 'Mystery', 'Romance']","['Psychological', 'Time Travel']",[],https://cdn.myanimelist.net/images/anime/1633/123689l.jpg,https://www.youtube.com/watch?v=hzvU8t3TRio,The Tatami Galaxy,25355,147891,15061,9298,213705,411310
12531,Sakamichi no Apollon,tv,8.32,158292,finished_airing,manga,348758,6610,pg_13,2012,"['Drama', 'Romance']","['Love Polygon', 'Music', 'School']",['Josei'],https://cdn.myanimelist.net/images/anime/1604/98654l.jpg,https://www.youtube.com/watch?v=fpJSOUCSWGI,Kids on the Slope,14985,191418,9382,6509,134882,357176
185,Initial D First Stage,tv,8.31,159824,finished_airing,manga,314581,9731,pg_13,1998,"['Action', 'Drama']",['Racing'],['Seinen'],https://cdn.myanimelist.net/images/anime/13/6801l.jpg,,Initial D First Stage,21768,207330,11661,6851,81618,329228
37171,Asobi Asobase,tv,8.19,194770,finished_airing,manga,408488,5594,pg_13,2018,['Comedy'],"['Gag Humor', 'School']",['Seinen'],https://cdn.myanimelist.net/images/anime/1139/95077l.jpg,https://www.youtube.com/watch?v=DYDZAvNJQkM,Asobi Asobase: Workshop of Fun,31942,234226,15875,15409,127750,425202
25681,Kamisama Hajimemashita◎,tv,8.19,188115,finished_airing,manga,346038,2439,pg_13,2015,"['Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Mythology'],['Shoujo'],https://cdn.myanimelist.net/images/anime/8/69187l.jpg,https://www.youtube.com/watch?v=VYl_-Uef63k,Kamisama Kiss Season 2,14815,273501,6910,4608,61078,360912
232,Cardcaptor Sakura,tv,8.15,202711,finished_airing,manga,397722,11898,pg,1998,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']","['Mahou Shoujo', 'School']",['Shoujo'],https://cdn.myanimelist.net/images/anime/8/60781l.jpg,https://www.youtube.com/watch?v=luM4oGFSpT8,Cardcaptor Sakura,29723,250383,25369,16846,84578,406899
585,Mimi wo Sumaseba,movie,8.22,173211,finished_airing,manga,305502,4089,g,1995,"['Drama', 'Romance', 'Slice of Life']",[],['Shoujo'],https://cdn.myanimelist.net/images/anime/1899/109259l.jpg,https://www.youtube.com/watch?v=0pVkiod6V0U,Whisper of the Heart,4659,235406,1869,672,75550,318156
339,Serial Experiments Lain,tv,8.07,251028,finished_airing,original,649006,22495,r,1998,"['Avant Garde', 'Drama', 'Mystery', 'Sci-Fi', 'Supernatural']",['Psychological'],[],https://cdn.myanimelist.net/images/anime/1718/91550l.jpg,https://www.youtube.com/watch?v=t5y4nQ5Y1V8,Serial Experiments Lain,49989,298866,31593,20029,276635,677112
34822,Tsuki ga Kirei,tv,8.09,227898,finished_airing,original,481669,7327,pg_13,2017,['Romance'],['School'],[],https://cdn.myanimelist.net/images/anime/2/85592l.jpg,https://www.youtube.com/watch?v=HoEFpyDHZzw,Tsukigakirei,28044,272756,12938,13312,167925,494975
19647,Hajime no Ippo: Rising,tv,8.59,122219,finished_airing,manga,218894,1061,pg_13,2013,['Sports'],['Combat Sports'],['Shounen'],https://cdn.myanimelist.net/images/anime/6/56147l.jpg,,Hajime No Ippo: The Fighting!,10053,164651,3595,1879,46671,226849
28025,Tsukimonogatari,tv,8.1,219094,finished_airing,light_novel,386075,946,r,2014,"['Comedy', 'Ecchi', 'Mystery', 'Supernatural']",[],[],https://cdn.myanimelist.net/images/anime/6/68259l.jpg,https://www.youtube.com/watch?v=lvAT8aJhi2k,Tsukimonogatari,8689,286786,3539,1481,93458,393953
2418,Stranger: Mukou Hadan,movie,8.28,153043,finished_airing,original,306117,2807,r,2007,"['Action', 'Adventure']","['Historical', 'Samurai']",[],https://cdn.myanimelist.net/images/anime/9/87066l.jpg,https://www.youtube.com/watch?v=dYGpmgxKpNs,Sword of the Stranger,7606,190867,2365,774,111045,312657
4282,Kara no Kyoukai Movie 5: Mujun Rasen,movie,8.54,122767,finished_airing,light_novel,220739,4328,r,2008,"['Action', 'Drama', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",[],[],https://cdn.myanimelist.net/images/anime/1574/112838l.jpg,https://www.youtube.com/watch?v=o3nYOOkXRfM,The Garden of Sinners Chapter 5: Paradox Spiral,4269,159567,1956,905,58493,225190
38668,Dorohedoro,tv,8.07,227968,finished_airing,manga,449728,6994,r,2020,"['Action', 'Comedy', 'Fantasy', 'Horror']",['Gore'],['Seinen'],https://cdn.myanimelist.net/images/anime/1740/104786l.jpg,https://www.youtube.com/watch?v=IS6l1K19N1U,,30874,283633,12333,12725,133512,473077
10800,Chihayafuru,tv,8.19,169065,finished_airing,manga,419437,7336,pg_13,2011,"['Drama', 'Slice of Life', 'Sports']","['Love Polygon', 'School', 'Strategy Game']",['Josei'],https://cdn.myanimelist.net/images/anime/3/35749l.jpg,https://www.youtube.com/watch?v=Y8U-E8hldHk,Chihayafuru,25736,204063,19850,16015,162957,428621
170,Slam Dunk,tv,8.54,120144,finished_airing,manga,259435,6301,pg_13,1993,['Sports'],"['School', 'Team Sports']",['Shounen'],https://cdn.myanimelist.net/images/anime/12/86890l.jpg,,Slam Dunk,21849,139184,15904,9970,81803,268710
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,tv,8.28,145126,finished_airing,manga,316836,9166,r,2007,['Suspense'],"['Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",['Seinen'],https://cdn.myanimelist.net/images/anime/12/80032l.jpg,,Kaiji: Ultimate Survivor,18609,169880,12115,8224,117835,326663
5300,Zoku Natsume Yuujinchou,tv,8.55,116038,finished_airing,manga,228632,1371,pg_13,2009,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo'],https://cdn.myanimelist.net/images/anime/4/79738l.jpg,https://www.youtube.com/watch?v=mea4xITAo_4,Natsume's Book of Friends Season 2,8115,152860,4383,1976,65553,232887
8425,Gosick,tv,8.06,214484,finished_airing,light_novel,498023,7726,r,2011,"['Drama', 'Mystery', 'Romance']",['Historical'],[],https://cdn.myanimelist.net/images/anime/11/27906l.jpg,https://www.youtube.com/watch?v=QMFLC-SKtFs,,29938,256368,24194,22692,176522,509714
21939,Mushishi Zoku Shou,tv,8.7,107937,finished_airing,manga,272467,1436,pg_13,2014,"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",['Seinen'],https://cdn.myanimelist.net/images/anime/13/58533l.jpg,https://www.youtube.com/watch?v=CXhPRWY1L0E,Mushi-shi: Next Passage Part 1,14817,137091,7276,3198,116741,279123
3786,Evangelion: 3.0+1.0 Thrice Upon a Time,movie,8.64,109647,finished_airing,original,300640,5824,pg_13,2021,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Psychological']",[],https://cdn.myanimelist.net/images/anime/1422/113533l.jpg,https://www.youtube.com/watch?v=d8mf0qDD3Qg,Evangelion: 3.0+1.0 Thrice Upon a Time,4617,150216,1430,682,163157,320102
25835,Shirobako,tv,8.3,133520,finished_airing,original,412037,6117,pg_13,2014,"['Comedy', 'Drama']","['Adult Cast', 'Otaku Culture', 'Workplace']",[],https://cdn.myanimelist.net/images/anime/1918/93511l.jpg,https://www.youtube.com/watch?v=fpp0mfi6HmY,Shirobako,30195,150445,22305,15480,200449,418874
